year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,granted_count
2024,7,2024-07,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,18
2024,8,2024-08,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,18
2024,9,2024-09,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,11
2024,10,2024-10,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,20
2024,11,2024-11,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,36
2024,12,2024-12,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,21
2024,,2024,True,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,270
2024,1,2024-01,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,44
2024,2,2024-02,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,48
2024,3,2024-03,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,45
2024,4,2024-04,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,55
2024,5,2024-05,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,37
2024,6,2024-06,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,54
2024,7,2024-07,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,96
2024,8,2024-08,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,34
2024,9,2024-09,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,36
2024,10,2024-10,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,36
2024,11,2024-11,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,28
2024,12,2024-12,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,27
2024,,2024,True,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,540
2024,1,2024-01,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",167
2024,2,2024-02,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",205
2024,3,2024-03,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",512
2024,4,2024-04,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",148
2024,5,2024-05,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",113
2024,6,2024-06,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",72
2024,7,2024-07,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",29
2024,8,2024-08,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",4
2024,9,2024-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",11
2024,10,2024-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",3
2024,11,2024-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",12
2024,12,2024-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2024,,2024,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",1294
2024,1,2024-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,43
2024,2,2024-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,34
2024,3,2024-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,47
2024,4,2024-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,75
2024,5,2024-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,87
2024,6,2024-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,115
2024,7,2024-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,87
2024,8,2024-08,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,100
2024,9,2024-09,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,60
2024,10,2024-10,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,65
2024,11,2024-11,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,67
2024,12,2024-12,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,24
2024,,2024,True,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,804
2024,1,2024-01,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,464
2024,2,2024-02,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,497
2024,3,2024-03,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,427
2024,4,2024-04,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,434
2024,5,2024-05,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,380
2024,6,2024-06,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,480
2024,7,2024-07,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,468
2024,8,2024-08,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,457
2024,9,2024-09,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,406
2024,10,2024-10,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,419
2024,11,2024-11,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,317
2024,12,2024-12,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,283
2024,,2024,True,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,5032
2024,1,2024-01,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,185
2024,2,2024-02,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,198
2024,3,2024-03,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,216
2024,4,2024-04,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,173
2024,5,2024-05,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,218
2024,6,2024-06,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,235
2024,7,2024-07,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,223
2024,8,2024-08,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,215
2024,9,2024-09,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,190
2024,10,2024-10,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,180
2024,11,2024-11,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,131
2024,12,2024-12,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,97
2024,,2024,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,2261
2024,1,2024-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,93
2024,2,2024-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,102
2024,3,2024-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,95
2024,4,2024-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,89
2024,5,2024-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,80
2024,6,2024-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,579
2024,7,2024-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,714
2024,8,2024-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,50
2024,9,2024-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,91
2024,10,2024-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,70
2024,11,2024-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,52
2024,12,2024-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,36
2024,,2024,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,2051
2024,1,2024-01,False,förstagångs,first-time,Övriga,Other,9
2024,2,2024-02,False,förstagångs,first-time,Övriga,Other,16
2024,3,2024-03,False,förstagångs,first-time,Övriga,Other,8
2024,4,2024-04,False,förstagångs,first-time,Övriga,Other,15
2024,5,2024-05,False,förstagångs,first-time,Övriga,Other,10
2024,6,2024-06,False,förstagångs,first-time,Övriga,Other,2
2024,7,2024-07,False,förstagångs,first-time,Övriga,Other,4
2024,8,2024-08,False,förstagångs,first-time,Övriga,Other,9
2024,9,2024-09,False,förstagångs,first-time,Övriga,Other,13
2024,10,2024-10,False,förstagångs,first-time,Övriga,Other,9
2024,11,2024-11,False,förstagångs,first-time,Övriga,Other,1
2024,12,2024-12,False,förstagångs,first-time,Övriga,Other,2
2024,,2024,True,förstagångs,first-time,Övriga,Other,98
2024,1,2024-01,False,förstagångs,first-time,Totalt,Total,1116
2024,2,2024-02,False,förstagångs,first-time,Totalt,Total,1211
2024,3,2024-03,False,förstagångs,first-time,Totalt,Total,1466
2024,4,2024-04,False,förstagångs,first-time,Totalt,Total,1125
2024,5,2024-05,False,förstagångs,first-time,Totalt,Total,1040
2024,6,2024-06,False,förstagångs,first-time,Totalt,Total,1678
2024,7,2024-07,False,förstagångs,first-time,Totalt,Total,1721
2024,8,2024-08,False,förstagångs,first-time,Totalt,Total,983
2024,9,2024-09,False,förstagångs,first-time,Totalt,Total,914
2024,10,2024-10,False,förstagångs,first-time,Totalt,Total,896
2024,11,2024-11,False,förstagångs,first-time,Totalt,Total,718
2024,12,2024-12,False,förstagångs,first-time,Totalt,Total,559
2024,,2024,True,förstagångs,first-time,Totalt,Total,13427
2024,1,2024-01,False,förlängning,extension,Chefsyrken,Managers,54
2024,2,2024-02,False,förlängning,extension,Chefsyrken,Managers,65
2024,3,2024-03,False,förlängning,extension,Chefsyrken,Managers,65
2024,4,2024-04,False,förlängning,extension,Chefsyrken,Managers,48
2024,5,2024-05,False,förlängning,extension,Chefsyrken,Managers,56
2024,6,2024-06,False,förlängning,extension,Chefsyrken,Managers,49
2024,7,2024-07,False,förlängning,extension,Chefsyrken,Managers,62
2024,8,2024-08,False,förlängning,extension,Chefsyrken,Managers,71
2024,9,2024-09,False,förlängning,extension,Chefsyrken,Managers,67
2024,10,2024-10,False,förlängning,extension,Chefsyrken,Managers,53
2024,11,2024-11,False,förlängning,extension,Chefsyrken,Managers,45
2024,12,2024-12,False,förlängning,extension,Chefsyrken,Managers,54
2024,,2024,True,förlängning,extension,Chefsyrken,Managers,689
2024,1,2024-01,False,förlängning,extension,Militära yrken,Military occupations,1
2024,2,2024-02,False,förlängning,extension,Militära yrken,Military occupations,1
2024,3,2024-03,False,förlängning,extension,Militära yrken,Military occupations,0
2024,4,2024-04,False,förlängning,extension,Militära yrken,Military occupations,2
2024,5,2024-05,False,förlängning,extension,Militära yrken,Military occupations,0
2024,6,2024-06,False,förlängning,extension,Militära yrken,Military occupations,0
2024,7,2024-07,False,förlängning,extension,Militära yrken,Military occupations,2
2024,8,2024-08,False,förlängning,extension,Militära yrken,Military occupations,0
2024,9,2024-09,False,förlängning,extension,Militära yrken,Military occupations,0
2024,10,2024-10,False,förlängning,extension,Militära yrken,Military occupations,1
2024,11,2024-11,False,förlängning,extension,Militära yrken,Military occupations,0
2024,12,2024-12,False,förlängning,extension,Militära yrken,Military occupations,2
2024,,2024,True,förlängning,extension,Militära yrken,Military occupations,9
2024,1,2024-01,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",113
2024,2,2024-02,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",89
2024,3,2024-03,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",99
2024,4,2024-04,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",132
2024,5,2024-05,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",113
2024,6,2024-06,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",79
2024,7,2024-07,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",86
2024,8,2024-08,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",81
2024,9,2024-09,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",95
2024,10,2024-10,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",159
2024,11,2024-11,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",127
2024,12,2024-12,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",70
2024,,2024,True,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",1243
2024,1,2024-01,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,36
2024,2,2024-02,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,46
2024,3,2024-03,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,43
2024,4,2024-04,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,51
2024,5,2024-05,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,40
2024,6,2024-06,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,37
2024,7,2024-07,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,45
2024,8,2024-08,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,53
2024,9,2024-09,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,35
2024,10,2024-10,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,64
2024,11,2024-11,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,46
2024,12,2024-12,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,43
2024,,2024,True,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,539
2024,1,2024-01,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,91
2024,2,2024-02,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,91
2024,3,2024-03,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,102
2024,4,2024-04,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,105
2024,5,2024-05,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,99
2024,6,2024-06,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,80
2024,7,2024-07,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,109
2024,8,2024-08,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,79
2024,9,2024-09,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,100
2024,10,2024-10,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,147
2024,11,2024-11,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,107
2024,12,2024-12,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,95
2024,,2024,True,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,1205
2024,1,2024-01,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",9
2024,2,2024-02,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",25
2024,3,2024-03,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",20
2024,4,2024-04,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",14
2024,5,2024-05,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2024,6,2024-06,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",26
2024,7,2024-07,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",20
2024,8,2024-08,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",12
2024,9,2024-09,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",17
2024,10,2024-10,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",26
2024,11,2024-11,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",31
2024,12,2024-12,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",17
2024,,2024,True,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",235
2024,1,2024-01,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,46
2024,2,2024-02,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,60
2024,3,2024-03,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,62
2024,4,2024-04,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,112
2024,5,2024-05,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,76
2024,6,2024-06,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,67
2024,7,2024-07,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,64
2024,8,2024-08,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,90
2024,9,2024-09,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,83
2024,10,2024-10,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,125
2024,11,2024-11,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,88
2024,12,2024-12,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,39
2024,,2024,True,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,912
2024,1,2024-01,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,939
2024,2,2024-02,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1068
2024,3,2024-03,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,920
2024,4,2024-04,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,900
2024,5,2024-05,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,856
2024,6,2024-06,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,834
2024,7,2024-07,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,852
2024,8,2024-08,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,897
2024,9,2024-09,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,957
2024,10,2024-10,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1003
2024,11,2024-11,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,868
2024,12,2024-12,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,668
2024,,2024,True,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,10762
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,242
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,258
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,236
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,270
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,239
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,215
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,231
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,221
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,251
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,283
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,260
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,215
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,2921
2024,1,2024-01,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,158
2024,2,2024-02,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,172
2024,3,2024-03,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,187
2024,4,2024-04,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,165
2024,5,2024-05,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,168
2024,6,2024-06,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,140
2024,7,2024-07,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,131
2024,8,2024-08,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,136
2024,9,2024-09,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,161
2024,10,2024-10,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,228
2024,11,2024-11,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,187
2024,12,2024-12,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,157
2024,,2024,True,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,1990
2024,1,2024-01,False,förlängning,extension,Övriga,Other,15
2024,2,2024-02,False,förlängning,extension,Övriga,Other,16
2024,3,2024-03,False,förlängning,extension,Övriga,Other,14
2024,4,2024-04,False,förlängning,extension,Övriga,Other,21
2024,5,2024-05,False,förlängning,extension,Övriga,Other,7
2024,6,2024-06,False,förlängning,extension,Övriga,Other,17
2024,7,2024-07,False,förlängning,extension,Övriga,Other,11
2024,8,2024-08,False,förlängning,extension,Övriga,Other,14
2024,9,2024-09,False,förlängning,extension,Övriga,Other,16
2024,10,2024-10,False,förlängning,extension,Övriga,Other,25
2024,11,2024-11,False,förlängning,extension,Övriga,Other,19
2024,12,2024-12,False,förlängning,extension,Övriga,Other,16
2024,,2024,True,förlängning,extension,Övriga,Other,191
2024,1,2024-01,False,förlängning,extension,Totalt,Total,1704
2024,2,2024-02,False,förlängning,extension,Totalt,Total,1891
2024,3,2024-03,False,förlängning,extension,Totalt,Total,1748
2024,4,2024-04,False,förlängning,extension,Totalt,Total,1820
2024,5,2024-05,False,förlängning,extension,Totalt,Total,1672
2024,6,2024-06,False,förlängning,extension,Totalt,Total,1544
2024,7,2024-07,False,förlängning,extension,Totalt,Total,1613
2024,8,2024-08,False,förlängning,extension,Totalt,Total,1654
2024,9,2024-09,False,förlängning,extension,Totalt,Total,1782
2024,10,2024-10,False,förlängning,extension,Totalt,Total,2114
2024,11,2024-11,False,förlängning,extension,Totalt,Total,1778
2024,12,2024-12,False,förlängning,extension,Totalt,Total,1376
2024,,2024,True,förlängning,extension,Totalt,Total,20696
2025,1,2025-01,False,förstagångs,first-time,Chefsyrken,Managers,51
2025,2,2025-02,False,förstagångs,first-time,Chefsyrken,Managers,31
2025,3,2025-03,False,förstagångs,first-time,Chefsyrken,Managers,36
2025,4,2025-04,False,förstagångs,first-time,Chefsyrken,Managers,36
2025,5,2025-05,False,förstagångs,first-time,Chefsyrken,Managers,33
2025,6,2025-06,False,förstagångs,first-time,Chefsyrken,Managers,41
2025,7,2025-07,False,förstagångs,first-time,Chefsyrken,Managers,53
2025,8,2025-08,False,förstagångs,first-time,Chefsyrken,Managers,45
2025,9,2025-09,False,förstagångs,first-time,Chefsyrken,Managers,27
